person_id;household_id;geoid;region_code_legacy;region_name_reported;census_year;date_of_birth;age;sex;ethnicity_code;education_level;literacy;employment_status;employment_type;industry_code;annual_income_local;marital_status;migration_status;arrival_year;is_head_of_household;record_confidence_score;enumeration_source;last_updated
7c6c65f2-a6cc-5da7-91e2-e11f4b71001a;H-75-302;75;LEG-75-2890;Region-0075;2010;19/02/1987;23;Other;ETH10;Tertiary;True;Unemployed;;;0.0;Single;Native;;False;0.078;AdminRegister;2010-06-19T00:00:00
770eddcb-d90c-5f52-b683-704b6494bc69;H-34-1494;34;LEG-34-3424;Region-0034;2015;27/01/1987;28;Female;ETH07;Tertiary;True;Inactive;;;0.0;Divorced;Native;;False;0.209;FieldEnumeration;2015-02-26T00:00:00
aacbf361-8047-5fa0-acde-d41910568ed1;H-19-1114;19;LEG-19-8066;Region-0019;2015;10/03/1995;20;Female;ETH18;Secondary;True;Inactive;;;0.0;Divorced;Native;;True;0.35;AdminRegister;2015-12-13T00:00:00
47730733-a902-5320-9557-a2fb4a4feb53;H-56-235;56;LEG-56-7196;Region-0056;2020;21/02/2020;0;Other;ETH04;NoSchool;True;Student;;;0.0;Single;Native;;False;0.902;FieldEnumeration;2020-04-25T00:00:00
ba39c4e0-2443-5133-8abb-11cc4373f8d7;H-102-62;102;LEG-102-5639;Region-0102;2020;22/03/1926;94;Male;ETH05;Secondary;True;Retired;;;0.0;Divorced;Native;;False;0.643;AdminRegister;2020-01-18T00:00:00
7523aa91-d20a-5ae2-aaad-f233cf337ffa;H-30-656;30;LEG-30-5276;Region-0030;2010;02/12/1980;30;Other;ETH07;Primary;True;Employed;Formal;IND225;70935.22;Widowed;Native;;False;0.107;FieldEnumeration;2010-07-15T00:00:00
061b2e93-3d3d-5960-ad91-dc308c849d4d;H-98-79;98;LEG-98-7673;Region-098;2010;07/03/2008;2;Other;ETH12;NoSchool;False;Inactive;;;0.0;Single;Native;;False;0.272;MobileUpdate;2010-10-05T00:00:00
735e6438-eb0b-51f9-82ae-0947f7966fbc;H-65-1000;65;LEG-65-9261;Region-0065;2020;28/09/1993;27;Other;ETH01;Secondary;True;Inactive;;;0.0;Single;Native;;True;0.787;FieldEnumeration;2020-09-02T00:00:00
82760fcb-34de-5c77-a28e-6f2ed6414923;H-58-239;58;LEG-58-5248;Region-0058;2015;16/12/1925;90;Other;ETH08;Tertiary;True;Retired;;;0.0;Divorced;Native;;False;0.244;AdminRegister;2015-07-18T00:00:00
da8a05f4-cd65-5855-bbe2-3e58a7ad0127;H-28-1911;28;LEG-28-2128;Region-0028;2020;07/04/1998;22;Male;ETH16;Tertiary;True;Employed;Informal;IND164;19421.42;Married;Internal Migrant;;False;0.793;AdminRegister;2020-03-22T00:00:00
4b116f66-2e1a-5bc5-9760-23b3b6290856;H-99-1288;99;LEG-99-3053;Region-0099;2020;26/05/1976;44;Other;ETH15;Postgraduate;True;Employed;Casual;IND110;4943.99;Single;Internal Migrant;2013.0;False;0.645;AdminRegister;2020-05-10T00:00:00
2679e9b4-cb46-5953-bb8a-3f0acf82a4fb;H-57-1098;57;LEG-57-1810;Region-0057;2020;06/08/2015;5;Other;ETH09;NoSchool;True;Inactive;;;0.0;Single;Native;;True;0.439;FieldEnumeration;2020-03-20T00:00:00
6d0f0e69-18b4-5050-a787-a6d08b5c95b8;H-34-789;34;LEG-34-8911;Region-0034;2020;22/02/1978;42;Female;ETH02;Secondary;True;Unemployed;;;0.0;Divorced;Native;;False;0.606;FieldEnumeration;2020-08-12T00:00:00
62f877ae-72a9-5cde-ac27-87cf5413394c;H-77-1017;77;LEG-77-1711;Region-0077;2020;10/08/1976;44;Male;ETH08;Secondary;True;Inactive;;;0.0;Married;Native;;False;0.906;SurveySample;2020-11-05T00:00:00
c268442b-4714-5e20-95ed-08f9ab40a91a;H-12-2037;12;LEG-12-3647;Region-0012;2020;08/04/2008;12;Female;ETH11;Primary;False;Student;;;0.0;Single;Native;;False;0.338;AdminRegister;2020-12-11T00:00:00
3322803c-3b0e-58cc-bbc4-eb76b4aaf4f6;H-92-2021;92;LEG-92-8940;Region-0092;2020;14/09/2009;11;Female;ETH05;Secondary;True;Inactive;;;0.0;Divorced;Native;;False;0.167;FieldEnumeration;2020-03-08T00:00:00
9ac855f8-5f2e-5416-8e85-a2091b6b415a;H-120-857;120;LEG-120-552;Region-0120;2020;01/07/1996;24;Male;ETH20;Secondary;True;Employed;Casual;IND040;26896.1;Divorced;Native;;False;0.806;SurveySample;2020-12-23T00:00:00
20a869f0-ad19-5e74-853b-00b603b78993;H-51-346;51;LEG-51-8444;Region-0051;2015;14/02/2003;12;Female;ETH04;Primary;True;Student;;;0.0;Single;Native;;False;0.878;AdminRegister;2015-11-28T00:00:00
cbf30dff-5ef5-5a57-876c-47fbd6bb24ff;H-6-526;6;LEG-6-4818;Region-0006;2020;18/08/2005;15;Other;ETH16;Secondary;True;Inactive;;;0.0;Divorced;Native;;False;0.873;AdminRegister;2020-12-15T00:00:00
0a3423a0-a9eb-528c-9f4d-f1e1cb60f104;H-67-1314;67;LEG-67-8930;Region-0067;2020;05/05/1974;46;Female;ETH17;Secondary;True;Employed;Casual;IND160;52980.63;Widowed;Native;;True;0.531;AdminRegister;2020-10-28T00:00:00
2b7e0bfc-16e1-5235-a369-6183688a35e5;H-15-52;15;LEG-15-5103;Region-0015;2010;28/06/2004;6;Female;ETH08;Primary;True;Inactive;;;0.0;Married;Native;;False;0.435;SurveySample;2010-12-11T00:00:00
28f19555-4267-5a38-ad4d-5e8d19499f97;H-104-599;104;LEG-104-2843;Region-0104;2020;09/04/1992;28;Other;ETH19;Tertiary;True;Inactive;;;0.0;Married;Native;;True;0.937;SurveySample;2020-04-21T00:00:00
300f1f44-4022-5039-9656-2b507e7c7877;H-88-509;88;LEG-88-5581;Rebion-0088;2010;12/04/1945;65;Male;ETH06;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.327;MobileUpdate;2010-04-13T00:00:00
0f94a3ba-fe8f-5964-b470-baf4bbb2f383;H-56-655;56;LEG-56-8597;Region-0056;2010;24/09/1939;71;Female;ETH01;Secondary;True;Inactive;;;0.0;Single;Native;;False;0.696;SurveySample;2010-12-25T00:00:00
ca9258d9-eefa-575b-8580-93246092f910;H-57-22;57;LEG-57-6503;Region-0057;2015;03/03/2001;14;Female;ETH04;Postgraduate;True;Student;;;0.0;Married;Native;;False;0.986;FieldEnumeration;2015-10-03T00:00:00
786f5cd9-5bb2-5fb5-bddd-158bdb19a49a;H-100-2146;100;LEG-100-8242;Region-0100;2020;16/07/1970;50;Female;ETH05;Secondary;True;Employed;Informal;IND100;4441.38;Divorced;Native;;False;0.137;SurveySample;2020-03-24T00:00:00
58a94ba4-53cd-56b6-b599-b6d7e1b1ada6;H-65-723;65;LEG-65-1561;Region-0065;2015;26/02/1978;37;Male;ETH17;Postgraduate;True;Employed;Self-employed;IND170;62277.26;Divorced;Native;;False;0.938;AdminRegister;2015-08-26T00:00:00
5413be88-0286-5ec6-a64d-c3d9418380b4;H-93-2034;93;LEG-93-8877;Region-0093;2020;26/05/2006;14;Male;ETH13;Secondary;True;Student;;;0.0;Widowed;Native;;False;0.812;FieldEnumeration;2020-09-22T00:00:00
c2f22d52-a06a-522d-90cb-82a5093d42b2;H-13-628;13;LEG-13-3399;Region-0013;2010;06/07/1974;36;Other;ETH01;Primary;True;Employed;Casual;IND091;17809.76;Widowed;Native;;False;0.16;FieldEnumeration;2010-08-16T00:00:00
fe691eb0-a53e-53ae-b9d8-7c1e82995d27;H-44-311;44;LEG-44-6707;Region-0044;2015;22/08/2004;11;Other;ETH20;Tertiary;True;Student;;;0.0;Divorced;Native;;False;0.797;AdminRegister;2015-05-27T00:00:00
64420330-c8b8-56d7-838b-14f9706f2772;H-109-797;109;LEG-109-4885;Region-0109;2015;06/10/1982;33;Male;ETH14;Postgraduate;True;Employed;Informal;IND023;48492.55;Married;Native;;True;0.151;FieldEnumeration;2015-11-07T00:00:00
b88baa26-d68e-5535-b674-efabac77522c;H-23-186;23;LEG-23-8067;Regkon-0023;2015;06/08/1998;17;Male;ETH11;Primary;True;Employed;Casual;IND001;3956.8;Divorced;Native;;False;0.951;SurveySample;2015-06-12T00:00:00
768f9162-e8db-5248-b26d-9cbe7ce3029e;H-103-660;103;LEG-103-8685;Region-0103;2020;07/02/1982;38;Male;ETH19;Primary;True;Unemployed;;;0.0;Married;Native;;False;0.017;FieldEnumeration;2020-11-15T00:00:00
67b575f5-ac4f-5d46-9e95-1754d72e66cb;H-42-649;42;LEG-42-4900;Region-0042;2010;01/08/2003;7;Female;ETH10;Secondary;True;Student;;;0.0;Married;Native;;True;0.298;FieldEnumeration;2010-02-01T00:00:00
e7f68897-c82d-527c-8bb2-2919866c0d1f;H-10-87;10;LEG-10-3729;0010;2015;20/04/1927;88;Male;ETH04;Secondary;True;Retired;;;0.0;Married;Native;;False;0.525;AdminRegister;2015-02-25T00:00:00
f515e6a2-0723-5b0f-b6b9-ce3a512cbfb9;H-20-2227;20;LEG-20-3806;Region-0020;2020;26/08/1975;45;Female;ETH09;Secondary;True;Student;;;0.0;Divorced;Native;;False;0.33;SurveySample;2020-09-04T00:00:00
bd73f372-8724-5bda-95b6-3b6b09e9829a;H-21-927;21;LEG-21-2806;Region-0021;2010;16/02/1948;62;Other;ETH06;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.142;AdminRegister;2010-08-14T00:00:00
7bc4230c-c784-53ec-8829-dfb6096287fb;H-44-523;44;LEG-44-8339;Region-0044;2015;18/09/1949;66;Female;ETH19;Secondary;True;Retired;;;0.0;Single;Native;;False;0.662;FieldEnumeration;2015-11-06T00:00:00
ad2e4477-6540-566e-b566-6490ef2e58dc;H-87-966;87;LEG-87-8184;Region-0087;2010;15/11/1958;52;Female;ETH19;Secondary;True;Inactive;;;0.0;Married;Native;;False;0.11;FieldEnumeration;2010-07-23T00:00:00
1d43ed97-82a2-5f01-bf48-34957d8530d5;H-109-1445;109;LEG-109-2089;Region-0109;2015;15/10/1988;27;Male;ETH14;Secondary;True;Employed;Formal;IND054;29877.73;Divorced;Native;;False;0.535;AdminRegister;2015-07-10T00:00:00
11e0ef4b-5205-535b-a0f0-c692fdf3e2f9;H-45-1983;45;LEG-45-5298;Region-0045;2020;19/08/1959;61;Female;ETH05;Tertiary;True;Employed;Informal;IND019;15314.5;Divorced;Native;;False;0.449;AdminRegister;2020-07-05T00:00:00
1283ff84-5764-5b26-adcb-f47d745c4dfd;H-74-474;74;LEG-74-5236;Region-0074;2020;10/02/2004;16;Other;ETH03;Secondary;True;Employed;Informal;IND209;17223.28;Married;Native;;False;0.318;FieldEnumeration;2020-08-25T00:00:00
aac40c53-fdd8-5cef-b4de-efb76d6c5916;H-41-514;41;LEG-41-6461;Region-0041;2020;18/03/1983;37;Male;ETH10;Tertiary;True;Employed;Informal;IND035;96216.87;Widowed;Native;;False;0.382;SurveySample;2020-08-27T00:00:00
0a9ceada-1b4f-5ac7-9d7e-7ef07ea7ab9f;H-1-270;1;LEG-1-5878;Region-0001;2015;14/03/1973;42;Female;ETH08;Primary;True;Employed;Formal;IND021;14426.14;Divorced;Native;;False;0.091;MobileUpdate;2015-07-12T00:00:00
84beeb93-1ca1-53b1-a7a7-40accd88f6ba;H-66-590;66;LEG-66-6408;Region-0066;2020;24/09/1957;63;Other;ETH05;Secondary;True;Employed;Casual;IND125;75288.07;Single;Native;;True;0.16;FieldEnumeration;2020-07-21T00:00:00
8973a9ce-5556-5569-8a55-729fc7737239;H-57-454;57;LEG-57-1447;Region-0057;2010;20/04/2001;9;Male;ETH09;Primary;True;Student;;;0.0;Widowed;Internal Migrant;;False;0.187;AdminRegister;2010-09-20T00:00:00
0382c01c-974e-5138-bb20-ff7ac9af4795;H-110-185;110;LEG-110-8358;Region-0110;2015;24/11/2008;7;Female;ETH13;Secondary;True;Student;;;0.0;Single;Native;;False;0.681;AdminRegister;2015-04-24T00:00:00
bc6ba438-d3d4-5521-95b6-cf23f167c846;H-84-1356;84;LEG-84-1485;Region-0084;2015;25/10/1921;94;Female;ETH16;Tertiary;True;Retired;;;0.0;Single;Native;;False;0.229;MobileUpdate;2015-08-18T00:00:00
9cd9e4d6-45da-5634-9d4c-aa8c8c7bc237;H-109-63;109;LEG-109-6284;Region-0109;2010;17/12/1978;32;Female;ETH05;Postgraduate;True;Employed;Formal;IND017;27567.52;Single;Native;;False;0.354;AdminRegister;2010-04-01T00:00:00
47af84b1-ba3e-577c-b245-99a477360b79;H-79-965;79;LEG-79-158;Region-0079;2010;19/12/1960;50;Male;ETH03;Secondary;True;Inactive;;;0.0;Married;Native;;False;0.027;FieldEnumeration;2010-08-16T00:00:00
7bbb3152-6636-53fc-9205-c2d9a72172d8;H-108-568;108;LEG-108-5939;Region-0108;2015;16/10/2014;1;Other;ETH12;NoSchool;False;Student;;;0.0;Single;Native;;False;0.135;FieldEnumeration;2015-12-28T00:00:00
deb637fa-cf50-5918-8d6c-3d5c0a26fe09;H-79-2473;79;LEG-79-6813;Region-0079;2020;28/05/1998;22;Other;ETH12;Tertiary;True;Employed;Formal;IND231;32874.07;Single;Native;;False;0.513;FieldEnumeration;2020-09-01T00:00:00
48428957-e118-5b01-a4fb-f80140fc6b29;H-40-1320;40;LEG-40-2960;Region-0040;2015;21/06/1977;38;Other;ETH01;Secondary;True;Unemployed;;;0.0;Divorced;Native;;False;0.369;AdminRegister;2015-07-18T00:00:00
680aff57-ef50-5615-ad46-e50200520569;H-80-627;80;LEG-80-5180;Region-0080;2015;02/08/1975;40;Male;ETH10;Tertiary;True;Employed;Formal;IND067;30328.98;Widowed;Native;;False;0.336;AdminRegister;2015-11-20T00:00:00
754a20d2-3a18-5f8c-a993-2537e788973c;H-50-378;50;LEG-50-4048;Region-0050;2010;02/03/1989;21;Female;ETH11;Primary;True;Employed;Self-employed;IND100;8990.07;Divorced;Native;;False;0.587;FieldEnumeration;2010-12-09T00:00:00
de94fde8-3777-5a30-a0d2-660b41fb95f2;H-116-536;116;LEG-116-7077;Region-016;2020;22/10/1971;49;Female;ETH16;Tertiary;True;Student;;;0.0;Married;Native;;False;0.691;FieldEnumeration;2020-10-09T00:00:00
837dc2eb-fe68-59a9-91db-54f0facc0b34;H-114-1760;114;LEG-114-7505;Region-0114;2020;26/04/1968;52;Female;ETH05;Primary;False;Inactive;;;0.0;Divorced;Native;;False;0.79;SurveySample;2020-08-01T00:00:00
fda603c1-daf4-5011-acb8-1ad710a9a895;H-9-536;9;LEG-9-1360;Region-0009;2015;27/01/1972;43;Male;ETH20;Primary;False;Inactive;;;0.0;Divorced;Native;;False;0.443;FieldEnumeration;2015-07-23T00:00:00
7f7a2bbd-4f04-5bd8-bcd9-38ba2c303d88;H-27-888;27;LEG-27-6292;Region-0027;2010;25/09/1951;59;Female;ETH19;Tertiary;True;Employed;Formal;IND190;55664.65;Married;International Migrant;1999.0;False;0.209;AdminRegister;2010-04-01T00:00:00
e92a2d2f-c68d-5853-a6c3-4f5f2e14af00;H-41-103;41;LEG-41-1254;Region-0041;2020;14/06/1971;49;Male;ETH06;Secondary;True;Student;;;0.0;Widowed;Native;;False;0.163;AdminRegister;2020-11-03T00:00:00
784eb71f-e30a-54e2-b306-f80378f82528;H-2-168;2;LEG-2-4681;Region-0002;2010;21/12/1957;53;Other;ETH17;Postgraduate;True;Employed;Self-employed;IND240;136969.37;Married;Native;;False;0.678;SurveySample;2010-06-10T00:00:00
75e7d43d-610b-524d-b1e8-a8471c4ebd5b;H-73-2190;73;LEG-73-9709;Region-0073;2020;16/08/1965;55;Female;ETH12;Secondary;True;Student;;;0.0;Widowed;Native;;False;0.079;MobileUpdate;2020-02-28T00:00:00
0c4706e4-0aa0-5662-a928-0ded875f5559;H-37-273;37;LEG-37-4484;Region-0037;2020;25/06/2018;2;Other;ETH07;NoSchool;False;Student;;;0.0;Widowed;Native;;True;0.945;FieldEnumeration;2020-04-14T00:00:00
199e7bb9-6f34-590d-b618-7e520b82e639;H-50-408;50;LEG-50-9687;Region-0050;2020;26/09/2010;10;Male;ETH05;Secondary;True;Student;;;0.0;Divorced;Native;;False;0.86;AdminRegister;2020-10-27T00:00:00
580b58ac-7d52-5d5c-b8d7-033083b7414d;H-60-609;60;LEG-60-2869;Region-0060;2020;23/05/2011;9;Female;ETH08;Primary;True;Student;;;0.0;Widowed;Native;;False;0.288;AdminRegister;2020-12-15T00:00:00
f3b9ba82-52a3-5095-8e74-f72b6cb7e2d1;H-42-102;42;LEG-42-372;Region-0042;2020;24/09/2009;11;Female;ETH09;Secondary;True;Student;;;0.0;Single;Native;;False;0.465;MobileUpdate;2020-10-27T00:00:00
481442ff-629a-5eea-af68-269d712ba2f5;H-91-991;91;LEG-91-4265;Region-0091;2020;14/01/2011;9;Male;ETH16;Secondary;True;Student;;;0.0;Divorced;Native;;False;0.36;FieldEnumeration;2020-07-06T00:00:00
d7c874f1-38e5-592f-8dae-64fd2a0fe0be;H-84-1802;84;LEG-84-4331;0084;2020;16/09/2017;3;Male;ETH09;NoSchool;True;Student;;;0.0;Married;Native;;False;0.754;SurveySample;2020-05-01T00:00:00
f1e51de9-b141-5006-92ae-c3bacedad711;H-62-1494;62;LEG-62-9193;Region-0062;2020;15/10/1966;54;Male;ETH12;Primary;True;Employed;Casual;IND184;97773.86;Widowed;Native;;False;0.89;AdminRegister;2020-07-01T00:00:00
54bcfd4f-583b-55b0-877a-895ab8ed5ba5;H-116-223;116;LEG-116-5801;Region-0116;2020;23/09/2011;9;Female;ETH03;Postgraduate;True;Student;;;0.0;Married;Internal Migrant;2001.0;True;0.8;FieldEnumeration;2020-10-15T00:00:00
7b1d0f64-19a8-5da2-8020-192c1e7b6b42;H-3-87;3;LEG-3-1244;Region-0003;2015;17/01/1986;29;Female;ETH20;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.874;AdminRegister;2015-11-06T00:00:00
a0a682a4-2f17-5d8a-ad02-135354167819;H-102-298;102;LEG-102-5037;Region-0102;2010;28/01/1996;14;Female;ETH01;Secondary;True;Inactive;;;0.0;Married;Native;;False;0.5;FieldEnumeration;2010-02-23T00:00:00
adba0d10-2276-59dc-aeab-49472b97ed8b;H-101-1695;101;LEG-101-4202;Region-0101;2020;17/09/2010;10;Other;ETH16;Secondary;True;Student;;;0.0;Widowed;Native;;True;0.84;AdminRegister;2020-06-20T00:00:00
85ade422-cf5a-5130-b35a-849c2fd3b542;H-4-1170;4;LEG-4-4489;Region-0004;2015;04/11/1950;65;Male;ETH16;Tertiary;True;Employed;Formal;IND265;40776.97;Divorced;Native;;False;0.681;FieldEnumeration;2015-10-07T00:00:00
c6c4ef4c-6b35-5f87-b604-a490e92526f6;H-20-1891;20;LEG-20-6999;Region-0020;2020;16/07/1974;46;Male;ETH12;Primary;False;Unemployed;;;0.0;Single;Internal Migrant;2000.0;False;0.15;AdminRegister;2020-08-06T00:00:00
9648225a-e466-5828-9346-e147f94cb42d;H-68-2011;68;LEG-68-6560;Region-0068;2020;07/08/1952;68;Other;ETH04;Primary;False;Retired;;;0.0;Divorced;Native;;False;0.399;AdminRegister;2020-06-08T00:00:00
a9651cab-486a-5e93-9dce-5b08d0464fba;H-82-1376;82;LEG-82-3703;Region-0082;2015;05/02/1924;91;Male;ETH18;Tertiary;True;Retired;;;0.0;Widowed;Native;;False;0.877;FieldEnumeration;2015-02-10T00:00:00
bb63eb8f-81f4-5e87-a717-883f8645c392;H-53-455;53;LEG-53-1594;Region-0053;2010;18/04/1972;38;Other;ETH03;Primary;False;Employed;Formal;IND222;27209.18;Widowed;Native;;False;0.432;AdminRegister;2010-07-14T00:00:00
064503b4-ca65-587d-b21c-10163acc087e;H-26-1335;26;LEG-26-7318;Region-0026;2015;04/04/2001;14;Other;ETH12;Secondary;True;Inactive;;;0.0;Widowed;Internal Migrant;2002.0;False;0.844;FieldEnumeration;2015-08-17T00:00:00
0a490327-d9e5-5725-a00a-8a23036d04b0;H-63-817;63;LEG-63-3860;Region-0063;2010;20/10/1958;52;Female;ETH15;Primary;False;Student;;;0.0;Divorced;Native;;False;0.188;FieldEnumeration;2010-11-26T00:00:00
94492e6c-eba1-5a38-9f70-e2410cb9935e;H-69-1887;69;LEG-69-5336;Region-0069;2020;02/04/1979;41;Female;ETH03;Primary;True;Employed;Informal;IND216;9280.89;Single;Internal Migrant;2011.0;False;0.889;FieldEnumeration;2020-11-03T00:00:00
27547dc4-44e6-51f5-8b7b-31c3778b90c5;H-22-897;22;LEG-22-6642;Region-0022;2015;04/10/1977;38;Other;ETH11;Secondary;True;Unemployed;;;0.0;Divorced;Native;;False;0.91;MobileUpdate;2015-06-11T00:00:00
1f24894f-1961-5d36-9572-4154f49e4eca;H-26-1537;26;LEG-26-7855;Region-0026;2020;19/11/1993;27;Male;ETH15;Secondary;True;Employed;Self-employed;IND004;16402.21;Married;Internal Migrant;2010.0;False;0.393;FieldEnumeration;2020-09-26T00:00:00
a9e648fd-d17b-544e-a6bd-6a2b69be14bd;H-78-937;78;LEG-78-4176;Region-0078;2010;16/01/1968;42;Other;ETH03;Primary;True;Employed;Casual;IND060;18336.78;Divorced;Native;;False;0.266;SurveySample;2010-01-28T00:00:00
bace8561-d59f-531d-beb2-30479969fbd4;H-74-139;74;LEG-74-1704;Region-0074;2010;26/05/2006;4;Male;ETH15;NoSchool;False;Student;;;0.0;Single;Native;;False;0.67;FieldEnumeration;2010-04-24T00:00:00
9e123ec8-f9a5-57d3-bfe4-ef9b5cf86056;H-97-1314;97;LEG-97-3534;Region-0097;2015;12/02/1977;38;Male;ETH11;Secondary;True;Inactive;;;0.0;Divorced;Native;;True;0.413;FieldEnumeration;2015-05-15T00:00:00
b57f3516-0895-561c-ac6d-dee198288b70;H-40-167;40;LEG-40-5019;Region-0040;2020;06/01/1928;92;Other;ETH14;Primary;False;Retired;;;0.0;Widowed;Native;;False;0.482;FieldEnumeration;2020-09-03T00:00:00
9769d20b-47ff-5503-bb54-11b3b28cf465;H-64-1007;64;LEG-64-5909;Region-0064;2015;13/11/1974;41;Other;ETH02;Secondary;True;Employed;Casual;IND207;18073.74;Widowed;Native;;False;0.17;SurveySample;2015-04-17T00:00:00
608ef5ca-8b1d-502d-88a6-00bb80f1a285;H-80-809;80;LEG-80-2735;Region-0080;2015;14/04/2009;6;Female;ETH15;Tertiary;True;Student;;;0.0;Married;Native;;False;0.719;AdminRegister;2015-05-06T00:00:00
9065da67-d64b-560d-92ba-ac347dad1d04;H-74-1689;74;LEG-74-3611;Region-0074;2020;26/11/1986;34;Other;ETH16;Secondary;True;Student;;;0.0;Married;Native;;False;0.6;SurveySample;2020-05-22T00:00:00
e816949e-7101-5e02-bd94-1ffabf155f39;H-3-2170;3;LEG-3-9419;Region-0003;2020;25/02/1953;67;Male;ETH08;Primary;True;Inactive;;;0.0;Married;Native;;False;0.921;FieldEnumeration;2020-11-14T00:00:00
aa9c0f97-0d18-52a3-afe0-26890609dfcc;H-45-2331;45;LEG-45-4893;Region-004;2020;02/06/2005;15;Male;ETH03;Postgraduate;True;Student;;;0.0;Single;Native;;False;0.816;FieldEnumeration;2020-12-17T00:00:00
dc90a20f-7362-510f-84e2-545b8bb600cd;H-114-1977;114;LEG-114-9736;Region-0114;2020;23/04/1983;37;Other;ETH17;Primary;True;Employed;Casual;IND068;24651.77;Divorced;Internal Migrant;2011.0;True;0.643;SurveySample;2020-11-20T00:00:00
8baeb212-88b2-507b-b238-e9e2c3beb3e7;H-30-2185;30;LEG-30-2967;Region-0030;2020;08/03/1982;38;Other;ETH04;Secondary;True;Employed;Formal;IND282;35068.81;Single;Native;;False;0.774;FieldEnumeration;2020-03-02T00:00:00
dffdc58c-116b-5f72-9785-08db7aff42b1;H-36-135;36;LEG-36-1976;Region-0036;2020;08/02/2009;11;Male;ETH18;Primary;True;Student;;;0.0;Widowed;Native;;False;0.263;AdminRegister;2020-07-28T00:00:00
f121902a-879b-5b1d-b082-77656d46d7c9;H-63-540;63;LEG-63-8510;Region-0063;2010;18/10/1962;48;Female;ETH14;Primary;False;Employed;Self-employed;IND178;143236.07;Married;Native;;False;0.607;FieldEnumeration;2010-12-26T00:00:00
0cbd94b8-8e7c-5f32-97c1-98057d88f0cb;H-93-2127;93;LEG-93-9520;Region-0093;2020;20/10/1974;46;Male;ETH14;Secondary;True;Student;;;0.0;Single;Native;;False;0.474;FieldEnumeration;2020-05-06T00:00:00
fb970617-ec64-54ea-8150-4c38ae51093c;H-74-338;74;LEG-74-4550;Region-0074;2010;06/08/1987;23;Female;ETH19;Tertiary;True;Inactive;;;0.0;Widowed;Native;;False;0.585;FieldEnumeration;2010-04-20T00:00:00
131d16b8-989d-580e-bcb3-48b7531eaab1;H-95-1407;95;LEG-95-9944;Rgion-0095;2020;18/05/1966;54;Other;ETH16;Tertiary;True;Employed;Informal;IND264;17450.67;Married;Native;;True;0.936;FieldEnumeration;2020-09-05T00:00:00
49252c2e-2c78-5e51-babc-b19535abda26;H-90-2002;90;LEG-90-7874;Region-0090;2020;04/01/2011;9;Other;ETH11;Tertiary;True;Inactive;;;0.0;Single;Native;;False;0.937;SurveySample;2020-05-22T00:00:00
78c2ce2c-10a6-55f2-8681-41ee7f402d7f;H-76-821;76;LEG-76-8921;Region-0076;2010;06/06/1994;16;Other;ETH01;Tertiary;True;Employed;Informal;IND253;11255.9;Widowed;Internal Migrant;1993.0;False;0.084;AdminRegister;2010-02-18T00:00:00
520c6f20-a5de-53f6-9a52-5fd0f2b56deb;H-54-195;54;LEG-54-2446;Region-0054;2015;14/02/2008;7;Other;ETH09;Tertiary;True;Student;;;0.0;Widowed;Internal Migrant;;False;0.293;AdminRegister;2015-04-15T00:00:00
6f7d77ed-b2c4-594d-a687-49346f079781;H-44-1832;44;LEG-44-1279;Region-0044;2020;16/12/1948;72;Other;ETH07;Secondary;True;Retired;;;0.0;Married;International Migrant;2014.0;False;0.438;AdminRegister;2020-06-11T00:00:00
0df86115-de54-57b5-8587-aaf41103d99d;H-110-986;110;LEG-110-7210;Regio-0110;2020;20/06/1972;48;Male;ETH10;Secondary;True;Inactive;;;0.0;Widowed;Native;;False;0.782;FieldEnumeration;2020-10-15T00:00:00
db47a1ce-8fbe-5002-b6da-fbf79f68d24a;H-56-1996;56;LEG-56-2750;Region-0056;2020;26/07/1973;47;Other;ETH02;Secondary;True;Employed;Formal;IND052;31318.64;Married;Native;;False;0.561;AdminRegister;2020-06-07T00:00:00
783d295d-aade-5636-990d-9e7e94c4bba9;H-72-612;72;LEG-72-6877;Region-0072;2020;13/08/2000;20;Other;ETH15;Secondary;True;Employed;Casual;IND076;18423.17;Married;Native;;False;0.386;FieldEnumeration;2020-11-08T00:00:00
b22404ee-353f-5b45-bc6f-987e95a3de71;H-35-348;35;LEG-35-689;Region-0035;2010;21/03/1980;30;Female;ETH15;Tertiary;True;Inactive;;;0.0;Widowed;Native;;False;0.877;AdminRegister;2010-11-15T00:00:00
0b3a651d-480e-5baf-b13f-e161ad4f9dcf;H-45-1483;45;LEG-45-1237;Region-0045;2020;23/09/1954;66;Other;ETH14;Secondary;True;Retired;;;0.0;Divorced;Native;;False;0.608;AdminRegister;2020-10-11T00:00:00
ac5263a0-7ed3-5ba8-99f1-876528a14a4d;H-5-988;5;LEG-5-1919;Region-0005;2020;15/07/1965;55;Female;ETH10;Secondary;True;Employed;Casual;IND275;24221.47;Married;Native;;True;0.122;FieldEnumeration;2020-08-28T00:00:00
c14bdb9c-8c68-5bca-89ad-3f93039de8d9;H-49-2032;49;LEG-49-5883;Region-0049;2020;01/03/1967;53;Other;ETH01;Secondary;True;Inactive;;;0.0;Divorced;Native;;False;0.138;FieldEnumeration;2020-12-18T00:00:00
